sale_id,price_eth,price_z,buyer_activity,seller_activity,token_gap_h,mkt_code,label_wash
1684,25.5,-0.07317701938453668,1,1,473.34,1,0
1685,29.99,0.1892398560101328,1,2,473.34,1,0
1686,7.264923,-0.03920524798545678,1,5,473.34,1,0
1687,25.55,-0.07025478246477417,6,2,3532.5625,2,0
1688,7.6,-0.008421167194260898,1,1,473.34,2,0
1689,1.2,-1.4933841623890958,5,1,1720.3747222222223,1,0
1690,2.0,-0.522902472776849,1,2,107.50333333333333,1,0
1691,12.16,0.4105136102087038,3,4,473.34,2,0
1692,25.5,-0.07317701938453668,1,1,473.34,1,0
1693,25.75,1.6590494928635917,1,2,2446.6633333333334,1,0
1694,7.4998,-0.017626707697720782,1,56,473.34,1,0
1695,24.35895,-0.13986538813043592,2,1,473.34,1,1
1696,8.3,0.05588899600356272,24,17,473.34,2,1
1697,26.0,-0.043954650186912,1,1,473.34,1,0
1698,6.989775,-0.06448355196196354,1,1,606.7119444444445,1,1
1699,7.4,-0.026795499536496122,1,5,473.34,2,0
1700,0.5,-0.6607099653436137,2,2,4883.002222222222,1,0
1701,16.065,0.7692724491908479,4,1,473.34,2,0
1702,25.7,-0.06148807170548684,2,2,1516.3366666666666,1,0
1703,24.28686,-0.1440786693213494,1,1,473.34,1,1
1704,26.325,-0.024960110208456003,1,1,473.34,1,1
1705,7.3,-0.03598266570761382,1,1,1756.6719444444445,1,0
1706,24.375,-0.13892735007919219,1,1,473.34,1,1
1707,29.0,0.13137956499883605,3,1,473.34,2,0
1708,24.6,-0.125777283940261,33,1,473.34,2,0
1709,0.69,-0.6432543496184903,2,1,473.34,1,0
1710,6.921632,-0.07074396260594823,1,5,473.34,1,0
1711,27.0,0.014490088208337347,3,1,473.34,1,0
1712,7.1,-0.05435699804984913,2,5,83.53333333333333,2,0
1713,26.325,-0.024960110208456003,1,1,473.34,1,1
1714,7.2,-0.04516983187873143,1,1,473.34,1,0
1715,0.22,-0.6864340306227431,1,4,123.06388888888888,1,0
1716,9.9,0.202883654741445,8,1,473.34,2,0
1717,6.28758,-0.12899537345724305,1,2,3735.1388888888887,1,1
1718,6.291577,-0.12862816242538347,1,1,22.166666666666668,1,1
1719,25.3,-0.0848659670635865,1,24,48.077777777777776,2,0
1720,6.89,-0.07365004700919618,2,4,473.34,1,0
1721,23.291775,-0.20223615182738608,1,1,2671.5802777777776,1,1
1722,6.994165,-0.06408023536705147,15,1,473.34,1,0
1723,6.75,-0.08651207964876086,1,17,473.34,1,0
1724,24.3775,-0.13878123823320399,1,1,473.34,1,1
1725,29.88,0.18281093478665542,1,2,3817.360833333333,1,0
1726,24.989999,-0.10298389441085218,1,33,473.34,1,0
1727,24.9,-0.10824386242168636,1,1,127.93305555555555,1,0
1728,7.0,-0.06354416422096673,1,4,1666.2441666666666,2,0
1729,6.23844,-0.1335099469137303,2,2,473.34,1,1
1730,0.15,-0.6928650469425255,5,5,473.34,1,0
1731,6.6,-0.10029282890543735,3,37,473.34,2,0
1732,9.6,0.17532215622809202,8,1,473.34,2,0
1733,3.3,-0.40346931255231966,8,5,473.34,1,0
1734,6.316245,-0.12636187227429216,2,1,3575.5794444444446,1,1
1735,22.8874,-0.22586974291596515,1,1,473.34,1,1
1736,16.7,0.8276109543774448,1,2,3802.4866666666667,1,0
1737,7.0,-0.06354416422096673,4,4,473.34,2,0
1738,95.0,8.021162066362562,4,4,473.34,2,0
1739,25.5,-0.07317701938453668,13,33,30.156388888888888,1,0
1740,25.0,-0.10239938858216134,1,27,473.34,1,0
1741,88.0,3.579619130318547,13,10,473.34,2,0
1742,0.5,-0.6607099653436137,1,4,473.34,1,0
1743,8.25,0.05129541291800383,4,4,473.34,2,0
1744,24.4,-0.13746623161931104,8,4,89.17555555555556,2,0
1745,22.73198,-0.23495322415735476,2,2,473.34,1,1
1746,6.78879,-0.08294837789098435,1,56,111.29555555555555,1,0
1747,23.420475,-0.19471431399591757,2,1,1183.8866666666668,1,1
1748,23.4195,-0.19477129761585296,3,1,473.5097222222222,1,1
1749,27.5,0.04371245740596202,3,1,473.34,1,0
1750,6.457912,-0.11334668957465494,2,1,118.06583333333333,1,1
1751,6.3375,-0.1244091401046211,1,1,473.34,1,1
1752,6.338963,-0.12427473186353771,1,1,2363.8277777777776,1,1
1753,26.75,-0.00012109639047498906,1,5,473.34,1,0
1754,6.433928,-0.11555013950913583,1,2,1654.5727777777777,1,1
1755,35.0,0.4820479953703321,1,1,473.34,1,0
1756,22.69797,-0.2369409297101771,2,1,3265.1916666666666,1,1
1757,0.6,-0.6515227991724961,24,5,473.34,1,0
1758,4.0,-1.3297388948823976,1,1,473.34,1,0
1759,23.149425,-0.21055576033794984,1,1,473.34,1,1
1760,22.694265,-0.2371574674659315,1,1,473.34,1,1
1761,275.0,14.508785210230174,1,3,473.34,2,0
1762,24.45,-0.13454399469954853,3,27,75.57138888888889,2,0
1763,23.9,-0.1666886008169357,8,33,473.34,1,0
1764,6.57,-0.10304897875677259,1,2,473.34,1,0
1765,6.334672,-0.12466895316394032,1,3,1665.4941666666666,1,1
1766,22.649995,-0.23974481603468925,1,1,473.34,1,1
1767,24.7406,-0.11755995372188899,8,1,2785.2072222222223,1,0
1768,25.5,-0.07317701938453668,2,1,473.34,2,0
1769,6.3336,-0.12476743958529476,2,2,4842.37,1,1
1770,23.99,-0.16142857436136326,3,1,473.34,1,0
1771,22.613955,-0.24185116440645402,1,1,473.34,1,1
1772,9.559095,0.1715641459057963,2,1,2256.889722222222,1,1
1773,29.3525,0.15198133528316138,1,3,473.34,1,1
1774,23.0,-0.21928886537266004,6,1,216.10666666666665,2,0
1775,22.41525,-0.25346442614928205,1,1,473.34,1,1
1776,24.0,-0.16084412697741068,1,1,473.34,1,0
1777,22.35675,-0.2568834433454041,2,1,3189.5733333333333,1,1
1778,24.0,-0.16084412697741068,1,1,473.34,1,0
1779,22.3275,-0.2585929519434652,1,1,878.9175,1,1
1780,6.59,-0.1012115455225491,6,1,473.34,2,0
1781,6.9,-0.07273133039208435,1,1,473.34,1,0
1782,23.93,-0.16493525866507816,1,27,81.74527777777777,1,0
1783,23.05,-0.21636662845289753,1,1,473.34,1,0
1784,35.1,0.4878924692098571,1,2,1193.3205555555555,1,1
1785,22.7,-0.23682228689123488,6,5,473.34,2,0
1786,23.1,-0.21344439153313502,1,4,0.5355555555555556,2,0
1787,22.885,-0.22601001028811363,1,1,473.34,1,1
1788,22.09662,-0.2720866731441603,1,1,473.34,1,1
1789,0.03,-0.7038896463478667,5,10,3373.8419444444444,1,0
1790,22.066785,-0.2738303719141827,1,1,473.34,1,1
1791,33.0,0.3651585185798334,2,2,1966.3038888888889,2,0
1792,0.26,-1.54832221648063,4,56,1.556111111111111,1,0
1793,23.35,-0.1988332069343227,2,1,473.34,1,0
1794,7.435995,-0.023488579073202346,1,37,160.2536111111111,1,0
1795,23.59,-0.18480646971946293,1,1,473.34,1,0
1796,9.35,0.1523542408002979,24,1,473.34,2,0
1797,22.08375,-0.27283885692730736,2,2,473.34,1,1
1798,22.62,-0.24149786596285472,2,2,473.34,1,1
1799,24.0,-0.16084412697741068,3,10,47.18,2,0
1800,6.244875,-0.13291875277061882,1,1,473.34,1,1
1801,21.0,1.2226590997355036,1,6,473.34,2,0
1802,21.908445,-0.2830845117916864,1,1,473.34,1,1
1803,9.0,0.12019915920138617,3,6,473.34,2,0
1804,0.75,-1.519684294666958,8,4,63.37111111111111,1,0
1805,24.3,-0.14331070545883584,4,1,5369.896944444445,2,0
1806,6.152153,-0.14143727698780253,1,1,473.34,1,1
1807,20.76833,-0.3497182347071862,5,5,473.34,1,1
1808,21.344505,-0.31604383756230325,5,5,1697.5197222222223,1,1
1809,21.1575,-0.326973295865907,2,2,473.34,1,1
1810,21.7905,-0.289977776461714,2,2,473.34,1,1
1811,22.0,-0.2777336037679094,6,24,473.34,2,0
1812,120.0,5.449850758966527,2,1,473.34,1,0
1813,25.4,-0.07902149322406168,3,4,15.126388888888888,2,0
1814,21.0862,-0.33114040571348813,1,1,473.34,1,1
1815,24.0,-0.16084412697741068,3,2,4203.281944444445,1,0
1816,27.5,0.04371245740596202,1,1,473.34,2,0
1817,6.101452,-0.1460952621082209,1,1,807.6272222222223,1,1
1818,6.5,-0.10947999507655497,3,56,2.7397222222222224,1,0
1819,23.0,-0.21928886537266004,3,1,473.34,1,0
1820,21.199425,-0.324523000208686,4,2,2370.6966666666667,1,1
1821,6.66,-0.09478052920276672,3,1,473.34,1,0
1822,22.5,-0.2485112345702847,2,2,473.34,2,0
1823,20.52019,-0.36422071209258333,1,1,473.34,1,1
1824,22.3,-0.26020018224933456,1,1,473.34,1,0
1825,23.19,-0.20818436507756258,1,10,49.81777777777778,1,0
1826,29.9,0.18397982955456035,1,4,473.34,2,0
1827,20.456865,-0.36792172515146243,1,1,473.34,1,1
1828,6.040612,-0.15168473400672886,1,1,473.34,1,1
1829,7.3,-0.03598266570761382,1,1,4877.826388888889,1,0
1830,22.4,-0.2543557084098097,1,1,473.34,1,0
1831,22.96,-0.22162665490846994,2,1,473.34,1,0
1832,23.5,-0.19006649617503535,1,10,473.34,1,0
1833,20.722455,-0.3523993870810682,1,1,473.34,1,1
1834,1.8,-1.458317319351946,1,2,473.34,1,0
1835,21.0,-0.3361783421631587,10,1,473.34,1,0
1836,21.3,-0.3186449206445839,6,17,473.34,2,0
1837,7.249,-0.040668120454883834,1,56,473.34,1,0
1838,5.954813,-0.15956723070988615,1,1,473.34,1,1
1839,50.0,3.886937289359621,13,2,473.34,2,0
1840,15.0,0.6714291294684449,2,2,473.34,2,0
1841,22.28,-0.2613690770172395,2,1,2185.883333333333,1,0
1842,23.0,-0.21928886537266004,1,1,2025.1725,1,0
1843,23.5,-0.19006649617503535,1,2,5547.0925,1,0
1844,26.0,-0.043954650186912,1,1,473.34,2,0
1845,23.69,-0.1789619958799379,1,1,473.34,1,0
1846,22.5225,-0.24719622795639154,1,1,473.34,1,1
1847,26.0,-0.043954650186912,2,24,473.34,2,0
1848,24.27,-0.1450640476106934,4,1,473.34,1,0
1849,6.399999,-0.1186672531193343,1,1,22.69527777777778,1,0
1850,39.0,0.7158269489513295,13,2,473.34,1,0
1851,6.013898,-0.15413899357768124,1,1,473.34,1,1
1852,22.08769,-0.27260858465803006,2,2,473.34,1,1
1853,22.6785,-0.23807884876673271,2,2,473.34,1,1
1854,6.00288,-0.155151235546415,1,1,473.34,1,1
1855,22.7,-0.23682228689123488,33,7,189.00972222222222,2,0
1856,23.23,-0.20584657554175265,1,3,473.34,1,0
1857,24.375,-0.13892735007919219,4,4,187.16166666666666,1,1
1858,5.886172,-0.16587339344140298,3,1,473.34,1,1
1859,30.5,0.21904667259171007,2,24,473.34,2,0
1860,28.0,0.07293482660358669,1,1,894.4938888888889,1,0
1861,2.85,-1.3969503440369342,13,3,473.34,1,0
1862,23.5,-0.19006649617503535,1,27,473.34,1,0
1863,36.5,0.5697151029632062,1,1,473.34,1,0
1864,21.801,-0.2893641067085641,1,1,473.34,1,1
1865,21.718125,-0.29420771440307025,1,1,473.34,1,1
1866,21.688095,-0.29596280989707957,1,1,473.34,1,1
1867,25.0,-0.10239938858216134,13,2,473.34,1,0
1868,23.0,-0.21928886537266004,1,2,473.34,1,0
1869,0.2,-1.551828900784345,1,1,473.34,2,0
1870,42.0,0.8911611641370775,13,5,473.34,2,0
1871,22.95,-0.22221110229242255,1,10,473.34,1,0
1872,21.98625,-0.27853721892084415,1,1,473.34,1,1
1873,24.0,-0.16084412697741068,2,1,473.34,1,0
1874,24.0,-0.16084412697741068,1,1,473.34,1,0
1875,21.45,-0.3098782098852966,1,1,473.34,1,1
1876,5.706675,-0.18236408110357405,1,1,473.34,1,1
1877,6.18,-0.13887892682413147,1,2,473.34,2,0
1878,6.978592,-0.06551095275487961,1,5,473.34,1,0
1879,23.6,-0.18422202233551035,3,1,473.34,1,0
1880,6.19,-0.13796021020701962,1,1,1295.0597222222223,1,0
1881,23.46,-0.19240428571084528,1,1,1856.1905555555556,1,0
1882,23.9,-0.1666886008169357,3,1,473.34,1,0
1883,0.35,-0.6744907146002902,1,2,473.34,1,0
1884,26.49,-0.01531672837323991,2,3,2751.295833333333,1,0
1885,6.6,-0.10029282890543735,1,1,2319.3586111111113,2,0
1886,7.725,0.00306279051963616,1,2,473.34,1,0
1887,11.0,0.3039424826237391,2,2,473.34,1,0
1888,7.0,-0.06354416422096673,1,1,473.34,2,0
1889,5.45,-0.20594523987329022,6,1,473.34,2,0
1890,5.16984,-0.23168400461829347,1,1,473.34,1,1
1891,6.0,-1.212849418091899,13,5,1072.6788888888889,1,0
1892,24.13125,-0.15317325506303414,2,2,473.34,1,1
1893,21.14574,-0.3276606059894351,1,1,473.34,1,1
1894,0.565597,-0.6546834599503456,2,1,3700.947222222222,1,1
1895,20.9,-0.34202281600268375,1,1,3709.116111111111,1,0
1896,4.735575,-0.2715806517912975,1,1,473.34,1,1
1897,4.875975,-0.25868187048704827,2,2,473.34,1,1
1898,19.074962,-0.4486866844740728,1,1,473.34,1,1
1899,30.591,0.22436514378567782,8,1,473.34,1,0
1900,5.7,-0.1829773244454961,1,1,473.34,2,0
1901,28.0,0.07293482660358669,1,14,0.38666666666666666,1,0
1902,5.54,-0.19767679031928437,1,1,343.09944444444443,1,0
1903,4.58,-0.28587358556201375,2,2,571.5783333333334,1,0
1904,19.269315,-0.4373277742327409,1,1,473.34,1,1
1905,19.11975,-0.4460690615308263,1,1,473.34,1,1
1906,18.2325,-0.4979241556720112,2,2,473.34,1,1
1907,18.154695,-0.5024714485428536,2,2,473.34,1,1
1908,18.2325,-0.4979241556720112,1,1,473.34,1,1
1909,18.1896,-0.5004314349491675,1,1,473.34,1,1
1910,18.1545,-0.5024828452668408,4,2,286.01222222222225,1,1
1911,17.94,-0.5150192416526217,1,1,473.34,1,1
1912,17.669343,-0.5308377192124646,2,1,3709.8969444444447,1,1
1913,0.25,-0.6836778807714078,2,2,473.34,1,0
1914,20.0,-0.39462308055840806,2,1,1940.3561111111112,1,0
1915,17.667,-0.5309746552345247,2,2,473.34,1,1
1916,17.067375,-0.5660195814947763,2,2,473.34,1,1
1917,4.31652,-0.31007993098967457,2,2,473.34,1,1
1918,17.098575,-0.5641961056568444,1,1,473.34,1,1
1919,18.75,-0.4676790035524698,1,1,473.34,1,0
1920,4.8175,-0.26405406590560937,1,2,473.34,1,0
1921,23.1,-0.21344439153313502,10,1,473.34,2,0
1922,7.0,-0.06354416422096673,1,5,473.34,2,0
1923,18.48,-0.48345908291918704,1,7,473.34,1,0
1924,16.965279,-0.5719865555059777,1,1,473.34,1,1
1925,17.52075,-0.53952219822483,1,1,473.34,1,1
1926,17.99,-0.5120970047328594,2,1,473.34,1,0
1927,18.7,-0.4706012404722323,2,1,473.34,1,0
1928,16.887693,-0.5765210489791115,1,1,473.34,1,1
1929,4.21941,-0.3190015880584469,1,1,473.34,1,1
1930,16.91625,-0.5748520425847582,1,1,473.34,1,1
1931,4.00374,-0.3388155493396963,1,1,473.34,1,1
1932,20.0,-0.39462308055840806,2,1,473.34,1,0
1933,24.0,-0.16084412697741068,2,1,473.34,1,0
1934,6.572121,-0.1028541189622832,15,1,473.34,1,0
1935,5.0,-0.24728748764331965,3,1,473.34,1,0
1936,3.977805,-0.3411982408861757,1,1,473.34,1,1
1937,17.0625,-0.5663044995944531,10,8,473.34,1,1
1938,17.01375,-0.5691536805912213,10,8,473.34,1,1
1939,16.575,-0.5947963095621371,10,8,473.34,1,1
1940,17.01375,-0.5691536805912213,10,8,473.34,1,1
1941,16.91625,-0.5748520425847582,10,8,473.34,1,1
1942,16.937115,-0.5736325931181414,10,8,1341.6652777777779,1,1
1943,3.872018,-0.35091706836361586,2,1,1323.381111111111,1,1
1944,18.0,-0.5115125573489068,11,1,473.34,1,0
1945,20.0,-0.39462308055840806,11,1,473.34,1,0
1946,18.99,-0.45365226633761,1,17,473.34,1,0
1947,246.942,12.86894274033627,1,1,473.34,2,0
1948,20.0,-0.39462308055840806,11,1,473.34,1,0
1949,21.0,-0.3361783421631587,11,3,473.34,1,0
1950,3.703927,-0.36635986785230923,1,1,473.34,1,1
1951,19.926,-0.3989479911996566,6,6,2443.5825,1,0
1952,18.88,-0.4600811875610874,1,1,1673.1055555555556,1,0
1953,4.35,-0.30700406775558436,1,5,148.11138888888888,2,0
1954,16.965,-0.5720028615879899,1,1,473.34,1,1
1955,4.25,-0.316191233926702,2,1,4667.924722222222,1,0
1956,17.85,-0.520279268108194,2,23,473.34,1,0
1957,17.0625,-0.5663044995944531,1,1,473.34,1,1
1958,18.0,-0.5115125573489068,11,1,473.34,1,0
1959,17.8,-0.5232015050279566,4,1,3791.4155555555553,2,0
1960,20.0,-0.39462308055840806,1,1,473.34,1,0
1961,3.856125,-0.3523771846831916,2,1,5569.120277777778,1,1
1962,24.395,-0.13775845531128722,1,1,473.34,1,0
1963,17.988,-0.5122138942096498,2,4,473.34,1,0
1964,17.99,-0.5120970047328594,1,23,1505.7333333333333,1,0
1965,16.636889,-0.5911792231475935,2,1,2890.656388888889,1,1
1966,2.5,-1.4174060024752717,13,1,473.34,1,0
1967,5.0,-0.24728748764331965,3,4,473.34,2,0
1968,5.1,-0.23810032147220203,5,37,1036.2416666666666,2,0
1969,4.55,-0.2886297354133491,24,4,473.34,2,0
1970,18.25,-0.49690137275009444,13,2,4790.636111111111,1,0
1971,16.43038,-0.603248587628858,2,2,473.34,1,1
1972,16.6725,-0.5890979475686003,1,1,473.34,1,1
1973,17.777,-0.5245457340110473,1,1,473.34,1,0
1974,16.5165,-0.5982153267582592,1,1,473.34,1,1
1975,16.263,-0.6130310679414548,1,1,473.34,1,1
1976,4.049272,-0.334632448838663,1,1,473.34,1,1
1977,23.5,-0.19006649617503535,1,1,473.34,1,0
1978,17.55,-0.5378126896267689,1,23,3.7969444444444442,1,0
1979,15.84375,-0.6375340245136631,1,2,473.34,1,1
1980,17.3,-0.5524238742255813,10,2,473.34,1,0
1981,19.9,-0.4004675543979331,10,1,473.34,1,0
1982,32.69,0.34704064967730597,1,3,473.34,1,0
1983,3.95577,-0.34322263295198147,1,1,473.34,1,1
1984,0.35,-0.6744907146002902,15,37,46.409444444444446,1,0
1985,16.21425,-0.6158802489382232,2,1,473.34,1,1
1986,15.88,-0.6354154027468353,1,1,473.34,1,0
1987,20.0,-0.39462308055840806,2,2,473.34,1,0
1988,21.0,-0.3361783421631587,2,5,473.34,1,0
1989,24.0,-0.16084412697741068,2,2,473.34,1,0
1990,15.748993,-0.6430720725897817,1,1,473.34,1,1
1991,16.95,-0.5728795326639186,2,23,3.0213888888888887,1,0
1992,15.795,-0.6403832055104316,1,1,473.34,1,1
1993,20.0,-0.39462308055840806,13,1,5414.7172222222225,1,0
1994,15.64875,-0.6489307485007368,1,1,473.34,1,1
1995,14.82975,-0.696796989246446,1,1,473.34,1,1
1996,14.77125,-0.7002160064425681,1,1,473.34,1,1
1997,16.99,-0.5705417431281087,1,23,81.30361111111111,1,0
1998,14.196,-0.7338363422044353,1,1,1729.0569444444445,1,1
1999,14.235,-0.7315569974070206,1,1,473.34,1,1
2000,15.75,-0.6430132187382178,3,1,473.34,2,0
2001,15.75,-0.6430132187382178,1,23,6.335,1,0
2002,14.228272,-0.7319502136069438,1,1,473.34,1,1
2003,15.75,-0.6430132187382178,6,27,473.34,1,0
2004,15.3,-0.6693133510160799,6,12,75.58638888888889,2,0
2005,15.45,-0.6605466402567927,8,4,0.12416666666666666,2,0
2006,18.3,-0.49397913583033193,6,2,3883.4905555555556,2,0
2007,10.0,0.21207082091256263,5,4,473.34,2,0
2008,18.905,-0.458620069101206,1,1,473.34,1,1
2009,16.85,-0.5787240065034435,1,1,473.34,1,0
2010,3.656835,-0.370686288145612,1,1,473.34,1,1
2011,9.3,0.14776065771473917,3,4,473.34,2,0
2012,14.84145,-0.6961131858072216,6,23,17.12388888888889,1,1
2013,14.22525,-0.7321268336063742,1,1,473.34,1,1
2014,14.03025,-0.7435235575934478,1,1,473.34,1,1
2015,4.1,-0.3299719831833785,1,21,473.34,2,0
2016,13.97175,-0.7469425747895699,1,1,473.34,1,1
2017,4.2,-0.3207848170122608,1,2,473.34,1,0
2018,3.61725,-0.3743230278744489,2,3,473.34,1,1
2019,3.635483,-0.37264793186646905,1,1,473.34,1,1
2020,3.623295,-0.3737676636794048,2,1,2733.4805555555554,1,1
2021,13.660628,-0.7651260186885767,1,1,473.34,1,1
2022,13.6489,-0.7658114585804762,1,33,473.34,1,0
2023,13.885,-0.7520126558453578,1,4,39.87305555555555,1,0
2024,12.184572,-0.8513937254653149,1,1,473.34,1,1
2025,11.723785,-0.8783243011362467,1,1,473.34,1,1
2026,14.65,-0.7073024309729921,2,1,1217.6575,1,0
2027,13.0,-0.8037362493251535,1,3,473.34,1,0
2028,13.99,-0.7458759583138567,1,17,473.34,1,0
2029,13.2999,-0.7862086722804182,3,33,473.34,1,0
2030,12.01512,-0.8612973032758667,1,1,473.34,1,1
2031,16.25,-0.6137908495405932,1,3,23.227222222222224,1,0
2032,13.39,-0.7809428013510062,1,1,473.34,1,0
2033,14.95,-0.6897690094544173,6,33,83.91222222222223,1,0
2034,13.649,-0.7658056141066367,2,3,473.34,1,0
2035,12.593057,-0.8275199265019314,10,8,473.34,1,1
2036,12.735352,-0.8192035324519794,10,8,473.34,1,1
2037,14.391,-0.7224396182173617,1,1,473.34,1,0
2038,12.87,-0.811334065316536,3,3,473.34,1,1
2039,13.358475,-0.7827852717289164,3,3,473.34,1,1
2040,12.671783,-0.822918806027027,3,3,473.34,1,1
2041,3.96,-0.34283401582294315,1,1,5399.457777777778,1,0
2042,3.95,-0.3437527324400549,1,2,473.34,1,0
2043,12.358369,-0.8412362052664357,1,1,473.34,1,1
2044,14.392,-0.7223811734789665,1,1,473.34,1,0
2045,4.0,-0.3391591493544961,1,2,473.34,1,0
2046,4.0,-0.3391591493544961,5,1,473.34,1,0
2047,4.0,-0.3391591493544961,5,5,473.34,1,0
2048,4.0,-0.3391591493544961,5,1,473.34,1,0
2049,15.0,-0.6868467725346548,4,1,63.38944444444444,1,0
2050,3.929835,-0.34560532449846076,8,4,4855.023888888889,1,1
2051,14.98,-0.6880156673025598,1,1,473.34,1,0
2052,15.39,-0.6640533245605075,2,1,473.34,1,0
2053,14.256547,-0.7302976886288182,1,1,473.34,1,1
2054,3.616665,-0.37437677279655,1,1,473.34,1,1
2055,14.625,-0.7087635494328733,3,3,473.34,1,1
2056,13.8305,-0.7551978940878988,6,23,473.34,1,1
2057,15.4,-0.663468877176555,1,1,473.34,1,0
2058,14.99,-0.6874312199186072,1,17,32.030833333333334,1,0
2059,13.60125,-0.7685963503650098,6,5,473.34,1,1
2060,13.9,-0.751135984769429,6,23,473.34,2,0
2061,3.659175,-0.3704713084572079,1,1,473.34,1,1
2062,12.792426,-0.8158678574528089,1,1,473.34,1,1
2063,13.109362,-0.7973446158447721,1,1,473.34,1,1
2064,16.1,-0.6225575602998804,11,1,473.34,1,0
2065,12.57828,-0.8283835644011981,1,1,473.34,1,1
2066,18.0,-0.5115125573489068,1,2,473.34,1,0
2067,3.9,-0.34834631552561374,5,3,473.34,1,0
2068,13.95,-0.7482137478496667,1,2,473.34,1,0
2069,3.44994,-0.38969407559534586,1,1,473.34,1,1
2070,13.84,-0.754642669073144,2,23,473.34,1,0
2071,4.8,-0.26566181998555494,3,1,4995.3975,1,0
2072,14.9989,-0.6869110617468895,1,3,473.34,1,0
2073,4.0,-0.3391591493544961,1,37,473.34,2,0
2074,4.1,-0.3299719831833785,24,21,700.5519444444444,2,0
2075,3.687743,-0.3678467188254429,1,1,473.34,1,1
2076,3.607597,-0.37520986502494685,1,1,473.34,1,1
2077,13.718054,-0.7617697711414911,1,1,473.34,1,1
2078,14.98,-0.6880156673025598,1,27,1446.1519444444446,1,0
2079,3.7089,-0.3659029900786196,2,2,473.34,1,1
2080,4.0,-0.3391591493544961,1,1,473.34,1,0
2081,14.5,-0.7160691417322794,11,23,473.34,1,0
2082,13.11375,-0.7970881603326939,1,1,473.34,1,1
2083,16.5,-0.5991796649417808,1,7,541.2602777777778,2,0
2084,12.791075,-0.815946816294381,1,1,473.34,1,1
2085,14.49,-0.7166535891162319,1,27,794.235,1,0
2086,23.4,-0.19591097001456037,1,1,473.34,1,1
2087,4.44,-0.29873561820157846,1,56,312.03222222222223,1,0
2088,12.72375,-0.8198816083068411,1,1,473.34,1,1
2089,16.0,-0.6284020341394054,1,1,473.34,1,0
2090,3.602918,-0.3756397325300935,1,1,1714.9355555555555,1,1
2091,12.7725,-0.8170324273100726,1,1,473.34,1,1
2092,12.70425,-0.8210212807055485,3,2,473.34,1,1
2093,19.5,-0.4238454497560327,1,3,473.34,2,0
2094,12.352386,-0.8415858801362546,1,2,473.34,1,1
2095,13.2,-0.7920473016461037,6,5,143.63444444444445,1,0
2096,13.248,-0.7892419542031317,1,2,473.34,1,0
2097,3.9,-0.34834631552561374,13,23,174.1375,1,0
2098,14.88,-0.6938601411420847,1,14,473.34,1,0
2099,13.99,-0.7458759583138567,2,23,2570.2702777777777,1,0
2100,13.39899,-0.7804173831528329,2,33,473.34,1,0
2101,25.0,-0.10239938858216134,11,1,473.34,1,0
2102,15.0,-0.6868467725346548,1,27,473.34,2,0
2103,4.1925,-0.32147385447509463,1,1,473.34,1,0
2104,4.0,-0.3391591493544961,5,1,473.34,1,0
2105,4.0,-0.3391591493544961,5,2,473.34,1,0
2106,4.0,-0.3391591493544961,5,1,473.34,1,0
2107,12.594075,-0.8274604297582451,1,1,473.34,1,1
2108,4.7,-0.2748489861566726,1,2,372.03694444444443,1,0
2109,13.122915,-0.7965525143053014,1,1,473.34,1,1
2110,4.6,-0.2840361523277903,3,4,1134.6966666666667,2,0
2111,4.549,-0.28872160707506017,1,56,159.98194444444445,1,0
2112,4.5888,-0.2850651149389554,1,56,241.58527777777778,1,0
2113,7.69,-0.00015271764025494706,4,6,473.34,2,0
2114,13.477035,-0.7758560635447757,1,1,5025.446666666667,1,1
2115,4.8,-0.26566181998555494,1,2,473.34,1,0
2116,14.15,-0.7365248001706167,1,3,473.34,1,0
2117,29.0,0.13137956499883605,1,3,1969.348888888889,1,0
2118,14.495,-0.7163613654242558,1,23,697.8483333333334,1,0
2119,14.95,-0.6897690094544173,1,33,473.34,1,0
2120,16.23,-0.6149597443084981,1,17,473.34,1,0
2121,14.5,-0.7160691417322794,3,3,473.34,1,0
2122,4.64,-0.2803612858593432,1,2,473.34,1,0
2123,14.495,-0.7163613654242558,1,23,473.34,1,0
2124,13.508456,-0.7740196714196586,1,1,473.34,1,1
2125,0.69,-1.5231909789706728,3,1,473.34,1,0
2126,13.43745,-0.7781695985141517,1,1,473.34,1,1
2127,14.2188,-0.7325038021690236,11,2,310.14416666666665,1,0
2128,22.425,-0.25289458994992836,3,2,473.34,1,1
2129,22.425,-0.25289458994992836,3,2,473.34,1,1
2130,4.8888,-0.2575036164256025,1,56,473.34,1,0
2131,4.128247,-0.3273768843550229,1,1,473.34,1,1
2132,13.286423,-0.786996332019771,4,2,473.34,1,1
2133,20.0,-0.39462308055840806,11,3,473.34,1,0
2134,12.569125,-0.8289186259812066,1,1,473.34,1,1
2135,7.0,-0.06354416422096673,2,6,473.34,2,0
2136,7.5,-0.01760833336537851,2,6,473.34,2,0
2137,12.930937,-0.8077726182929446,1,1,473.34,1,1
2138,3.938122,-0.3448439840378603,2,3,473.34,1,1
2139,15.99,-0.6289864815233579,1,1,473.34,1,0
2140,16.0,-0.6284020341394054,1,7,473.34,2,0
2141,6.6,-0.10029282890543735,5,3,473.34,1,0
2142,5.0,-0.24728748764331965,1,1,473.34,1,0
2143,16.575,-0.5947963095621371,1,1,473.34,1,1
